file,transcription
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A22_236.wav,ʐan35 aɚ̯35 pan51 njɛn35 two55 lai̯35 miŋ51 yn51 ʈʂʐ̩55 ʂən35 i51 ʈʂʐ̩35 y214 je51 tɕʰjau̯35 pwo55 tswo51 twei̯51 jɛn35 ʈʂʊŋ51 tɤ0 ɕi55 ʂaŋ55 ʂʐ̩214 tʰa55 y214 tswei̯51 hou̯51 tɤ0 məŋ51 ɕjaŋ214 ɥe51 lai̯35 ɥe51 ɥɛn214
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A23_90.wav,pu51 ʈʂʰu35 lɤ0 ʈʂɤ51 kɤ0 jaŋ214 njou̯35 ʈʂʰaŋ214 wo214 hai̯35 fu35 ʈʂʰʐ̩35 lɤ0 i51 pai̯214 aɚ̯51 ʂʐ̩35 kɤ51 jaŋ214 njou̯35 ʈʂwan55 je51 hu51 nin35 kaŋ55 tsʰai̯35 kʰan51 kwo51 tɤ0 li214 ʈʂʰaŋ35 ɥɛn214 hɤ35 li214 ʈʂʰaŋ35 tɕjaŋ55 ljaŋ214 tɕja55 tɕjou̯51 ʂʐ̩0 tɕʰi35 ʈʂʊŋ55 ʈʂʐ̩55 i55
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C18_732.wav,ʐan214 ku51 ʈʂən51 ti51 tʰan214 ʈʂʰaŋ214 kʰwai̯51 tɕi0 mjau̯35 wən35 ɥɛn214 tʰiŋ55 tau̯51 han214 ʂəŋ55 pʰau̯214 lai̯35 ɕje35 ʈʂu51 tɕjaŋ55 tswei̯51 fan51 ja55 waŋ214 pʰai̯51 ʈʂʰu55 swo214
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A7_221.wav,han35 kwo35 tɤ0 tɕi55 pən214 mu51 pjau̯55 ʂʐ̩51 ʂɤ51 tɕjɛn51 san55 kʰwai̯51 tɕin55 pʰai̯35 ʐou̯35 tau̯51 san55 kʰwai̯51 tɕin55 pʰai̯35 y214 mau̯35 tɕʰjou̯35 ljaŋ214 kʰwai̯51 tɕin55 pʰai̯35 i214 tɕi35 tɕy214 ʈʂʊŋ51 təŋ214 ʂʐ̩35 aɚ̯51 kʰwai̯51 tɕin55 pʰai̯35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B33_434.wav,tsʰʊŋ35 niŋ35 pwo55 mai̯214 lai̯35 tɤ0 pi214 sai̯51 jʊŋ51 tɕʰjou̯35 tɕiŋ51 jou̯214 two55 pan51 ʂʐ̩51 ɕyn51 ljɛn51 jʊŋ51 tɕʰjou̯35 tʰan35 ɕiŋ51 hɤ35 nai̯51 tɕjou̯214 ɕiŋ51 tou̯55 nan35 i214 ta35 tau̯51 pi214 sai̯51 jau̯55 tɕʰjou̯35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C18_675.wav,ʂʐ̩51 ʈʂʰaŋ214 pau̯51 iŋ51 yn51 aɚ̯35 ʂəŋ55 i51 ʈʂʐ̩35 mu51 y51 ʈʂɤ0 kai̯214 kɤ35 kʰai̯55 faŋ51 tɤ0 ʈʂʰwən55 fəŋ55 ʈʂwo35 ʈʂwaŋ51 ʈʂʰəŋ35 ʈʂaŋ214 aŋ35 ʂou̯214 kʰwo51 pu51 tsou̯214 kwo51 lɤ0 ʂʐ̩35 u214 njɛn35 li51 ʈʂʰəŋ35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A36_191.wav,taŋ55 ʈʂʰwan35 waŋ214 ɕja51 pʰjau̯55 ʂʐ̩35 pai̯35 ʈʂʰwən35 lu51 jaŋ35 tɕʰi214 sz̩51 tʰi35 tsai̯51 an51 pjɛn55 ʈʂwei̯55 swei̯35 hau̯214 ɕjaŋ51 ʂʐ̩51 sʊŋ51 ɕiŋ35 i51 ʈʂʐ̩35 pʰau̯214 lɤ0 ʂʐ̩35 tɕi214 li214 tʰai̯51 tɕʰin55 tɕʰje51 lɤ0
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D21_973.wav,tɕjɛn51 ʈʂu51 je51 ʂʐ̩51 tʊŋ55 jaŋ35 tɤ0 ʈʂʰwan35 tʰʊŋ214 jou̯55 ʂʐ̩51 lu35 ʈʂai̯35 su51 jʊŋ55 tʰaŋ35 ʂʐ̩51 miŋ35 tai̯51 min35 ʈʂai̯35 tɤ0 tjɛn214 fan51 ɕjɛn51 wei̯35 kwo35 tɕja55 ʈʂʊŋ51 tjɛn214 wən35 u51 pau̯214 hu51 tan55 wei̯51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A13_102.wav,i35 tɕin51 mən35 wo214 pei̯51 tɕiŋ55 tai̯55 lɤ0 ʈʂɤ51 hu51 miŋ35 tɕjau̯51 pʰaŋ35 tɕi35 tɤ0 lau̯214 nʊŋ35 ʂʐ̩51 kʰaŋ51 mei̯214 ɥɛn35 ʈʂʰau̯35 fu51 ʂaŋ55 hwei̯35 ɕjaŋ55 tɤ0 lau̯214 piŋ55 tɕʰi55 tsz̩0 ʈʂʰaŋ35 njɛn35 jou̯214 piŋ51 tɕja55 tʰu35 sz̩51 pi51 i51 pʰin35 ʐu35 ɕi214
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C20_637.wav,kʰaŋ55 ʂʐ̩51 tʰan214 tiŋ55 ʈʂʰəŋ35 ʈʂɤ51 taŋ55 aɚ̯35 ɕjaŋ214 ʂou̯51 lɤ0 i51 fan55 jɛn51 fu35 aɚ̯35 kʊŋ55 ʈʂu214 nɤ0 wei̯51 tsz̩51 tɕi214 tɤ0 hʊŋ35 jɛn35 pwo35 miŋ51 aɚ̯35 ai̯55 kʰu55
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C4_547.wav,tɕje35 ʈʂʐ̩51 tɕʰy51 njɛn35 ʂʐ̩35 i55 ɥe51 ti214 kai̯55 kʰwaŋ51 san55 ʈʂʰan214 ɕjaŋ51 mu0 kʰwaŋ51 wai̯51 jʊŋ55 jou̯214 ʂʐ̩35 i35 kɤ51 kʰwaŋ51 nei̯51 san55 ʂʐ̩35 kɤ51 sz̩51 ʂʐ̩35 two55 kɤ51 tɕiŋ55 iŋ35 waŋ35 tjɛn214
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A4_163.wav,tʰa55 tɕʰjʊŋ35 ʈʂwei̯55 pu51 ʂɤ214 ʂən55 wa55 ɕi51 ʈʂʰa35 ʈʂʊŋ55 y35 nʊŋ51 tɕʰiŋ55 pei̯51 kau̯51 y214 kai̯55 nai̯214 njou̯35 ʈʂan51 ʂʐ̩51 ljaŋ214 kʰwai̯51 pʰai̯35 tsz̩0 i55 tʰau̯51 pan55 tsz̩0
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C8_694.wav,tɕʰy214 tai̯51 tɤ0 two55 ʂʐ̩51 kan51 min214 ɥe51 miŋ35 tsʰz̩35 ʈʂʰaŋ214 ʂəŋ55 ʈʂʰan214 tɤ0 pau̯35 pai̯35 tsʰz̩35 ɕjau̯214 pei̯55 ɕjau̯35 tɕʰjau̯214 liŋ35 lʊŋ35 ʈʂwaŋ51 ʐu35 pan51 kɤ0 pʰiŋ55 pʰaŋ55 tɕʰjou̯35 ta51 ɕjau̯214 san55 kɤ0 pei̯55 tje35 tɕʰi214 kʰɤ214 han35 y35 kʰou̯214 aɚ̯35 pu35 lu51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B4_434.wav,tsʰʊŋ35 niŋ35 pwo55 mai̯214 lai̯35 tɤ0 pi214 sai̯51 jʊŋ51 tɕʰjou̯35 tɕiŋ51 jou̯214 two55 pan51 ʂʐ̩51 ɕyn51 ljɛn51 jʊŋ51 tɕʰjou̯35 tʰan35 ɕiŋ51 hɤ35 nai̯51 tɕjou̯214 ɕiŋ51 tou̯55 nan35 i214 ta35 tau̯51 pi214 sai̯51 jau̯55 tɕʰjou̯35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D12_902.wav,tɕʰin214 ɥɛn35 wei̯51 y35 hɤ35 nan35 jʊŋ214 ʈʂʰəŋ35 ɕjɛn51 maŋ35 taŋ51 ʂan55 han51 ljaŋ35 waŋ35 liŋ35 tɕʰy55 jou̯35 hɤ35 nan35 ʂəŋ214 wən35 u51 jɛn35 tɕjou̯55 swo214 təŋ214 tan55 wei̯51 fa55 tɕɥe35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A11_200.wav,ɕjaŋ55 kʰwai̯51 ʐan35 wan35 lɤ0 tʰaŋ35 lau̯214 ljou̯51 hai̯35 mei̯35 jou̯214 lai̯35 tɕje55 pan55 wo214 ɕin55 li214 ʈʂʐ̩214 ma51 tʰa55 hwən51 ʈʂaŋ51 jau̯51 ʂʐ̩51 two55 jou̯214 kɤ51 ʐən35 je35 hau̯214 ʈʂu51 wo214 i55 pa214
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D8_789.wav,fei̯55 tɕi55 ʈʂʰwan55 kwo51 yn35 tsʰəŋ35 jɛn214 ɕja51 i35 pʰjɛn51 yn35 hai̯214 jou̯214 ʂʐ̩35 tʰou̯51 kwo51 ɕi55 pwo35 tɤ0 yn35 u51 i55 ɕi55 kʰɤ214 tɕjɛn51 nan35 kwo35 tsʰʊŋ55 ly51 tɤ0 tɕʰyn35 ʂan55 ta51 ti51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D12_863.wav,i55 kɤ51 ʂu51 wan51 ʐən35 tɤ0 ta51 tɕʰi214 je51 tsʰaŋ35 lʊŋ35 wo51 hu214 jau̯51 ʐaŋ51 nəŋ35 ʐən35 tʰwo55 iŋ214 aɚ̯35 ʈʂʰu55 wei̯51 tɕʰi214 je51 fa55 ʈʂan214 kʊŋ51 ɕjɛn51 tsʰai̯35 hwa35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D21_750.wav,tʊŋ55 pei̯214 tɕyn55 tɤ0 i51 ɕje55 ai̯51 kwo35 tɕjaŋ51 ʂʐ̩51 ma214 ʈʂan51 ʂan55 li214 tu51 tʰaŋ35 tɕy51 u214 su55 piŋ214 ai̯51 təŋ51 tʰje214 mei̯35 təŋ214 je214 fən51 tɕʰi214 kʰaŋ51 ʈʂan51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C12_695.wav,kwo35 nei̯51 jou̯214 kwan55 ʈʂwan55 tɕja55 tɤ0 jɛn35 tɕjou̯55 je214 pjau̯214 miŋ35 tɕin51 tɕʰi55 wo214 kwo35 ɕin51 jʊŋ51 kʰa214 tɤ0 iŋ51 jʊŋ51 ʈʂʐ̩51 ʂau̯214 tsai̯51 u214 ta51 liŋ214 y51 jou̯214 ʈʂɤ0 jou̯51 ʐən35 tɤ0 tɕʰjɛn35 tɕiŋ214
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A8_189.wav,kən55 tɕy51 tsʰwən55 kwei̯55 min35 ɥe55 ou̯55 ta214 nɥe51 tai̯0 lau̯214 ʐən35 tɤ0 waŋ35 mou̯214 aɚ̯35 ɕi35 pei̯51 ʈʂʰu51 aɚ̯51 pai̯214 ɥɛn35 fa35 kʰwan214 piŋ51 tɕjau̯55 i55 ljau̯35 fei̯51 u35 pai̯214 ɥɛn35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B11_347.wav,i35 kɤ51 tɕʰjou̯55 tʰjɛn55 tɤ0 je51 wan214 tʰai̯51 haŋ35 ʂan55 tɕʰy55 mou̯214 ɕjɛn51 i55 ɥɛn51 fu51 ʈʂʰan214 kʰɤ55 piŋ51 faŋ35 li214 i35 ʈʂən51 ʈʂən51 tɕʰi55 tsʰan214 tɤ0 kʰu55 ʂəŋ55 hwa35 pʰwo51 je51 kʰʊŋ55
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C4_693.wav,tʰa55 tɕy51 jou̯214 pau̯214 ljou̯35 ja35 kən55 tɕjɛn214 ʈʂʰu35 pa35 ja35 tʰʊŋ51 kʰu214 tɕja55 tɕʰjaŋ35 ja35 kən55 kʊŋ55 nəŋ35 i214 tɕi35 ʂʐ̩214 i51 ʈʂʰʐ̩214 wən214 tiŋ51 pu35 i51 tʰwo55 wei̯51 təŋ214 jou̯55 tjɛn214
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A14_217.wav,kʰai̯55 hwei̯51 tɤ0 hwei̯51 ʈʂʰaŋ214 ku55 tɕi51 ʈʂʐ̩35 jou̯214 aɚ̯51 ʂʐ̩35 aɚ̯51 ʂɤ51 ʂʐ̩51 tu51 aɚ̯35 u214 hou̯51 ʂʐ̩51 wai̯51 tɤ0 tswei̯51 kau̯55 tɕʰi51 wən55 ʈʂʰaŋ35 ta35 san55 ʂʐ̩0 san55 ʂɤ51 ʂʐ̩51 tu51 tswo214 jou̯51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C22_544.wav,hwei̯35 tau̯51 tɕja55 hwaŋ35 njaŋ35 njaŋ0 tɤ0 nai̯214 wa35 aɚ̯0 ʈʂəŋ51 kʰu55 tɤ0 sz̩55 ʂəŋ55 ja214 tɕʰi51 ta51 i51 tjɛn214 tɤ0 i35 kɤ51 wa35 aɚ̯0 tsai̯51 tʰaŋ35 u55 ti51 ʂaŋ51 pʰa35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D6_976.wav,ʈʂɤ51 tsʰz̩51 ta51 kwei̯55 mwo35 u214 ʈʂwaŋ55 ʈʂʰʊŋ55 tʰu55 ʂʐ̩51 jou̯35 y35 kʰwən55 ʂa55 pu51 twei̯51 ʂaŋ51 ɥe51 tɕʰjaŋ214 ʈʂan51 wa214 tsu35 sz̩51 pai̯214 iŋ55 mu214 iŋ55 su51 ti51 aɚ̯35 in35 tɕʰi214 tɤ0
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C12_661.wav,ɕjaŋ51 ta51 two55 ʂu51 kɤ35 miŋ51 lau̯214 tɕʰy55 i35 jaŋ51 tɕjɛn55 ʂan55 ɕja51 tsʰwən55 jʊŋ55 jou̯214 ʈʂəŋ51 ʈʂʐ̩51 kwaŋ55 hwan35 hɤ35 ɕjou̯51 li51 tɕiŋ214 sɤ51 je214 jʊŋ55 jou̯214 pʰin35 tɕʰjʊŋ35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B7_267.wav,ʈʂɤ51 ɕje55 sz̩51 mjau̯51 tsʰwo51 lwo51 jou̯214 ʈʂʐ̩51 tɤ0 jɛn214 iŋ51 tsai̯51 y51 y51 tsʰaŋ55 tsʰaŋ55 tɤ0 ʈʂʰʊŋ35 lwan35 tje35 ʈʂaŋ51 ʈʂʐ̩55 tɕjɛn55 ʂʐ̩35 fən55 ku35 ja214 ʈʂwaŋ51 kwan55
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B7_355.wav,ʂou̯51 ɕi55 hu35 wan55 jɛn35 tɕʰy55 ʈʂɤ35 ʈʂou̯55 y214 san51 lwo51 ʂan55 hwan35 ʂwei̯214 pau̯51 ti55 pjɛn55 i55 ʈʂu55 jaŋ35 ljou̯214 i55 ʈʂu55 tʰau̯35 hʊŋ35 ly51 tɕjau̯55 iŋ51 fəŋ55 kwaŋ55 ɕjou̯51 li51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D4_891.wav,na51 ʂwei̯214 tɕi51 ʐan35 nəŋ35 kou̯51 jaŋ214 y51 tʰjɛn55 ma214 wei̯51 ʂən35 mɤ0 tɕjou̯51 pu51 nəŋ35 jaŋ214 ʐən35 jɛn35 mi51 tɤ0 tʰwei̯55 li214 ʈʂʐ̩55 ʈʂʊŋ55 in214 han35 ʈʂɤ0 ʐɤ51 lje51 tɤ0 məŋ51 hwan51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B2_254.wav,ɕin55 pʰin51 kwo35 u51 ɥɛn51 tsʰan55 ʂʐ̩51 waŋ35 i51 pʰiŋ35 ɕin55 pʰin51 ʈʂʊŋ55 jaŋ55 wən35 ʂʐ̩214 jɛn35 tɕjou̯55 kwan214 kwan214 ɥɛn35 swən55 tɕi55 ʈʂʰəŋ35 i51 ʈʂʊŋ55 je214 iŋ51 jau̯55 tsʰan55 tɕja55 lɤ0 ʈʂau̯55 tai̯51 hwei̯51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A32_5.wav,jou̯214 i51 tɕja55 kɤ51 tʰi214 ʈʂʐ̩51 pʰin35 ʈʂʰaŋ214 pən214 kai̯55 jʊŋ51 wan35 ʈʂəŋ214 tɤ0 ɕiŋ35 tsʰai̯35 ʂəŋ55 ʈʂʰan214 mən35 ʈʂʰwaŋ55 tɕʰɥe51 jʊŋ51 pan51 tɕje35 tsʰai̯35 ta214 tɕje35 tsʰou̯51 hɤ0
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C19_749.wav,pai̯214 je51 tsʰʊŋ35 jau̯51 jau̯51 je51 li51 ʐwən51 ta51 in55 tsʰz̩214 tswan55 kʰʊŋ51 tsz̩0 tɤ0 ʐən35 je214 two55 ɕy35 ta51 i51 ɕjaŋ214 jau̯51 fa55 tsʰai̯35 hən214 ʐʊŋ35 i51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B7_284.wav,tan51 tsai̯51 ti35 hou̯51 jou̯35 y35 kən55 tɕy51 ti51 ti51 y51 ɕja35 ɕjau̯214 tɕʰɥe55 fa35 hwei̯35 ɕɥɛn35 y35 ti51 ʐu35 kwo214 ʐəŋ35 an51 ʈʂau̯51 nei̯51 ʈʂan51 ʂʐ̩35 ta214 yn51 tʊŋ51 ʈʂan51 tɤ0 faŋ55 fa214 tɕjou̯51 nan35 y35 tʰu55 pʰwo51 ti35 ʐən35 tɤ0 pau̯55 wei̯35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C8_646.wav,i55 ʂəŋ55 wən51 tʰa55 na214 aɚ̯0 pu51 ʂu55 fu0 tʰa55 ʂwo55 hou̯35 lʊŋ0 pei̯51 y35 tsʰz̩51 tɕʰja214 ʈʂu51 lɤ0 hɤ55 tsʰu51 tʰwən55 fan51 tʰwan35 jʊŋ51 ʂou̯214 wa55 tou̯55 mei̯35 jou̯214 jʊŋ51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D4_860.wav,tɕje35 ʈʂʐ̩51 tɕin55 njɛn35 u214 ɥe51 tɕʰɥɛn35 tɕʰy55 ljaŋ35 mjɛn35 jou̯35 ʂou̯55 kou̯51 tɕʰi214 je51 kʊŋ51 nwo35 jʊŋ51 hwei̯35 lʊŋ35 tsz̩55 tɕin55 san55 tɕʰjɛn55 sz̩51 pai̯35 u214 ʂʐ̩35 wan51 ɥɛn35 jʊŋ51 y35 fu51 iŋ35 je51 u51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D31_762.wav,kʰɤ51 hu51 ʈʂwan55 mai̯214 miŋ35 tɕʰi51 ta51 tɤ0 jau̯51 ʈʂʰaŋ214 tɤ0 ʂwaŋ55 hwaŋ35 ljɛn35 kʰou̯214 fu35 je51 tʰʊŋ35 jaŋ51 jau̯51 pʰin214 tɕʰiŋ51 an55 ʈʂʐ̩51 jau̯51 ʈʂʰaŋ214 tɕjaŋ51 tɕja51 ɕjau̯55 ʂou̯51 tɕʰɥe51 u35 ʐən35 wən51 tɕin55
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C18_598.wav,tsai̯51 han35 tswo214 tsʰwən55 kʰou̯214 pu35 tɕjɛn51 waŋ214 ʐʐ̩51 ʂai̯51 tʰai̯51 jaŋ0 lau̯51 kʰɤ55 tɤ0 ʐən35 twei̯55 tʰwei̯55 mən35 tɕin51 ʂɤ51 pu51 wən35 ʈʂʰou̯35 pei̯51 kwo51 njɛn35 tɤ0 ʈʂʰwei̯55 jɛn55 fan51 ɕjaŋ55
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A13_0.wav,ly51 ʂʐ̩51 jaŋ35 ʈʂʰwən55 jɛn55 tɕiŋ214 ta51 kʰwai̯51 wən35 ʈʂaŋ55 tɤ0 ti214 sɤ51 sz̩51 ɥe51 tɤ0 lin35 lwan35 kəŋ51 ʂʐ̩51 ly51 tɤ0 ɕjɛn55 hwo35 ɕjou̯51 mei̯51 ʂʐ̩55 i51 aŋ51 ʐan35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D7_853.wav,nʊŋ35 min35 tɕʰɥɛn55 ti51 jaŋ214 ʈʂu55 wa55 tʰaŋ35 jaŋ214 y35 kʰai̯55 ʂan55 ʈʂʊŋ51 kwo214 fəŋ55 ʂan55 y51 lin35 tsʰʊŋ35 tan55 i55 ʈʂʊŋ51 jaŋ214 ɕjaŋ51 li51 tʰi214 jaŋ214 ʈʂʐ̩35 ʂəŋ55 tʰai̯51 nʊŋ35 je51 mai̯51 tɕin51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C19_701.wav,waŋ35 pʰwo35 kʰan51 i0 kʰan51 ʐʐ̩51 u214 lɤ0 hai̯35 jau̯51 kan214 hwei̯35 tɕʰy51 ʂau̯55 u214 fan51 tan51 ʐən51 tʰa55 tsən214 jaŋ51 la55 tɕjaŋ55 ʂəŋ35 ma214 ʐəŋ35 ʂʐ̩51 mei̯35 jou̯214 i35 tʊŋ51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D12_810.wav,twan214 tʰu35 kʰɤ51 ʈʂʰɤ55 hɤ35 pu51 fən0 wo51 pʰu51 pu51 man214 ɥɛn35 je214 pu51 təŋ214 y35 tʰje214 lu51 yn51 li51 pu35 tsai̯51 tɕin214 ʈʂaŋ55 tʰje214 lu51 tɕjɛn51 ʂɤ51 pu51 fa35 sz̩55 hau̯35 pu51 kʰɤ214 faŋ51 man51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B2_384.wav,ʂau̯214 pu51 fən0 tsau̯214 ʂʐ̩51 mjau̯35 mei̯214 ʈʂu55 hai̯35 mai̯51 lɤ0 u214 ljou̯51 fən55 tɕʰjɛn35 ta51 pu51 fən0 ai̯214 hwa51 tɕʰjau̯35 hwa51 mjau̯35 mu51 ʈʂʐ̩35 hau̯214 ʈʂʰəŋ35 kʰwən214 ʈʂʰəŋ35 twei̯55 tɤ0 ʂai̯51 kan55 taŋ55 ʈʂʰai̯35 ʂau̯55
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D13_816.wav,ɥɛn35 in55 hən35 tɕjɛn214 tan55 wo214 tʰai̯51 je51 y35 lɤ0 aɚ̯35 tɕʰje214 ʈʂʰaŋ35 njɛn35 tɕin51 in35 y35 li214 lwən51 hɤ35 ʂu55 pən214 aɚ̯35 ʈʂʰan214 ʂəŋ55 tɤ0 sz̩55 lu51 waŋ35 waŋ214 y214 ɕjɛn51 ʂʐ̩35 ɕjaŋ55 pei̯51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D12_868.wav,au̯51 ti51 li51 aɚ̯51 ʂʐ̩35 u214 ʐʐ̩51 ʂou̯51 y214 au̯51 ʈʂʊŋ55 jou̯214 ɕje35 miŋ35 y51 hwei̯51 ʈʂaŋ214 ɕjaŋ55 kaŋ214 hwan35 tɕʰjou̯35 lwən35 ʈʂʰwan35 kʊŋ55 sz̩55 tʊŋ214 ʂʐ̩51 ʈʂaŋ214 su55 hai̯214 wən35 lwo35 sz̩55 tʰwo55 ən55 ɕyn55 ʈʂaŋ55
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C12_594.wav,tʰʊŋ55 pʰjɛn55 jaŋ35 i51 ʈʂɤ0 ai̯51 kwo35 tɕja55 ai̯51 tɕi35 tʰi214 ai̯51 ʂɤ51 hwei̯51 ai̯51 tʰa55 ʐən35 tɤ0 ʈʂʐ̩51 pʰu214 ʈʂʐ̩51 ʈʂʰəŋ35 kau̯55 jaŋ35 ʈʂɤ0 tɕiŋ55 ʂən35 wən35 miŋ35 tɤ0 ʈʂu214 ɕɥɛn35 ly51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A13_160.wav,jʊŋ51 ʈʂʰwan35 tʰʊŋ214 tɤ0 ʈʂʰaŋ35 kwei̯55 y51 jaŋ55 faŋ55 ʂʐ̩51 mei̯214 y51 i55 mu214 jaŋ55 mjau̯35 ʈʂʐ̩214 kʰɤ214 tsai̯55 ʈʂʰa55 pa55 mu214 ta51 tʰjɛn35 ti214 mwo35 y51 jaŋ55 tsɤ35 kʰɤ214 i35 tsai̯55 u214 ʂʐ̩35 mu214
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D11_985.wav,jou̯214 tɕiŋ55 jɛn51 tɤ0 tɕjau̯51 ɥɛn35 ʂwo55 pu35 pʰa51 ɕɥe35 ɥɛn35 tʰjau̯35 pʰi35 tau̯214 tan51 tɕjou̯51 pʰa51 ɕɥe35 ɥɛn35 ɕjaŋ51 wo214 tɕjou̯51 tɕjou̯0 ʈʂɤ51 jaŋ51 ʂwa214 sz̩35 kou̯214
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B33_493.wav,tʰiŋ55 tɤ0 ʈʂʰwaŋ55 kʰou̯214 pei̯51 jʊŋ51 hei̯55 pu51 ʈʂɤ55 tɤ0 jɛn35 jɛn35 ʂʐ̩0 ʂʐ̩0 tʰiŋ55 nei̯51 hwən55 an51 məŋ35 lʊŋ35 wei̯35 jou̯214 tɕi214 ʈʂʰwan51 hʊŋ35 ly51 təŋ55 pʰin35 pʰin0 ʂan214 ʂwo51
